0,15,15
0.100274,17,17
0.200072,17,17
0.299868,17,17
0.400992,17,17
0.500909,17,17
0.600196,17,17
0.700372,17,17
0.801045,17,17
0.90048,17,17
1.000027,17,17
1.100316,17,17
1.20055,17,17
1.301009,17,17
1.400498,17,17
1.501115,17,17
1.600746,17,17
1.699978,17,17
1.80023,17,17
1.90029,17,17
2.000355,17,17
2.100821,17,17
2.200934,17,17
2.30019,17,17
2.40075,17,17
2.500451,17,17
2.600908,17,17
2.700987,17,17
2.800552,17,17
2.899903,17,17
2.999921,17,17
3.100448,17,17
3.200966,17,17
3.300226,17,17
3.400268,17,17
3.500789,17,17
3.600623,17,17
3.701122,17,17
3.800899,17,17
3.900981,17,17
4.001029,17,17
4.100106,17,17
4.2003,17,17
4.300944,17,17
4.400718,17,17
4.500554,17,17
4.600024,17,17
4.700455,17,17
4.800173,17,17
4.900348,17,17
5.000657,17,17
5.100248,17,17
5.200545,17,17
5.300916,17,17
5.400894,17,17
5.500156,17,17
5.600553,17,17
5.700087,17,17
5.800472,17,17
5.901178,17,17
6.000994,17,17
6.10029,17,17
6.200521,17,17
6.300184,17,17
6.400852,17,17
6.500032,17,17
6.600216,17,17
6.701173,17,17
6.800223,17,17
6.900788,17,17
7.000689,17,17
7.100093,17,17
7.200362,17,17
7.300289,17,17
7.400244,17,17
7.500463,17,17
7.600667,17,17
7.701057,17,17
7.801067,17,17
7.900991,17,17
8.001037,17,17
8.100963,17,17
8.201,17,17
8.301033,17,17
8.400779,17,17
8.500297,17,17
8.600405,17,17
8.700286,17,17
8.801081,17,17
8.900713,17,17
9.000709,17,17
9.100807,17,17
9.201166,17,17
9.300797,17,17
9.400535,17,17
9.50023,17,17
9.601016,17,17
9.700381,17,17
9.80001,17,17
9.900588,17,17
10.001148,17,17
10.100654,17,17
10.201025,17,17
10.301139,17,17
10.400781,17,17
10.50054,17,17
10.600077,17,17
10.70092,17,17
10.800794,17,17
10.900929,17,17
11.000932,17,17
11.100557,17,17
11.200886,17,17
11.300659,17,17
11.400135,17,17
11.501004,17,17
11.599951,17,17
11.700382,17,17
11.801099,17,17
11.900779,17,17
12.00102,17,17
12.10074,17,17
12.200985,17,17
12.300695,17,17
12.401145,17,17
12.500721,17,17
12.601008,17,17
12.700846,17,17
12.800755,17,17
12.900431,17,17
13.00099,17,17
13.100464,17,17
13.200743,17,17
13.300316,17,17
13.400455,17,17
13.500977,17,17
13.60046,17,17
13.700081,17,17
13.800991,17,17
13.900863,17,17
14.001031,17,17
14.100936,17,17
14.200413,17,17
14.30098,17,17
14.400258,17,17
14.500563,17,17
14.601004,17,17
14.700497,17,17
14.801133,17,17
14.900189,17,17
15.000504,17,17
15.100555,17,17
15.200497,17,17
15.299936,17,17
15.400474,17,17
15.50095,17,17
15.601034,17,17
15.700965,17,17
15.800572,17,17
15.900192,17,17
16.000366,17,17
16.099966,17,17
16.200489,17,17
16.300214,17,17
16.400645,17,17
16.499958,17,17
16.600442,17,17
16.700156,17,17
16.800568,17,17
16.899965,17,17
17.00054,17,17
17.099982,17,17
17.200377,17,17
17.300486,17,17
17.400833,17,17
17.500666,17,17
17.600044,17,17
17.700782,17,17
17.800672,17,17
17.900393,17,17
17.999977,17,17
18.100251,17,17
18.200866,17,17
18.300457,17,17
18.400896,17,17
18.5003,17,17
18.600861,17,17
18.700442,17,17
18.800421,17,17
18.900308,17,17
19.000592,17,17
19.100073,17,17
19.200831,17,17
19.300498,17,17
19.401027,17,17
19.50046,17,17
19.601045,17,17
19.700943,17,17
19.800266,17,17
19.900108,17,17
20.000855,17,17
20.100232,17,17
20.200739,17,17
20.300439,17,17
20.4,17,17
20.500867,17,17
20.60051,17,17
20.700876,17,17
20.800737,17,17
20.900217,17,17
21.001039,17,17
21.100798,17,17
21.200391,17,17
21.300262,17,17
21.400706,17,17
21.50057,17,17
21.600246,17,17
21.700433,17,17
21.800246,17,17
21.900141,17,17
22.000812,17,17
22.100796,17,17
22.20096,17,17
22.300579,17,17
22.400932,17,17
22.500037,17,17
22.600257,17,17
22.700041,17,17
22.800847,17,17
22.900523,17,17
23.00059,17,17
23.100431,17,17
23.200363,17,17
23.300332,17,17
23.400202,17,17
23.500992,17,17
23.600991,17,17
23.700692,17,17
23.800811,17,17
23.900327,17,17
24.000785,17,17
24.100478,17,17
24.200799,17,17
24.300068,17,17
24.400557,17,17
24.501039,17,17
24.600022,17,17
24.700835,17,17
24.800416,17,17
24.900075,17,17
25.00065,17,17
25.100158,17,17
25.200545,17,17
25.300584,17,17
25.400247,17,17
25.500987,17,17
25.600704,17,17
25.701,17,17
25.800165,17,17
25.901106,17,17
26.000797,17,17
26.100633,17,17
26.200493,17,17
26.300279,17,17
26.400964,17,17
26.500203,17,17
26.600891,17,17
26.700675,17,17
26.800141,17,17
26.900297,17,17
